gene	gene_name	n_snps_in_model	n_snps_used	pred_perf_r2	pred_perf_pval
ENSG00000170854	ENSG00000170854	19	18.0	0.0411779270552236	1.01119958711106e-05
ENSG00000170871	ENSG00000170871	1	1.0	0.0238285090495703	0.000827613384360834
ENSG00000170881	ENSG00000170881	2	1.0	0.0287599492651958	0.000235315497957353
ENSG00000170889	ENSG00000170889	66	59.0	0.262629369846753	1.44314754514046e-32
ENSG00000170892	ENSG00000170892	1	NA	0.0350541299805744	4.76531316415434e-05
ENSG00000170899	ENSG00000170899	64	59.0	0.0278124119812337	0.000299462335275296
ENSG00000170903	ENSG00000170903	38	34.0	0.0751002917383737	1.7938142850011802e-09
ENSG00000170915	ENSG00000170915	69	66.0	0.11964850098324	1.52441723736179e-14
ENSG00000170917	ENSG00000170917	10	9.0	0.0237573575626049	0.000842822045443594
ENSG00000170919	ENSG00000170919	22	21.0	0.115868439228715	4.1835149618343904e-14
ENSG00000170921	ENSG00000170921	1	1.0	0.0184547781227128	0.00329996475842705
ENSG00000170949	ENSG00000170949	27	24.0	0.155559769238202	8.54213985926916e-19
ENSG00000170954	ENSG00000170954	53	46.0	0.208926296923069	1.9557903965366e-25
ENSG00000170955	ENSG00000170955	7	5.0	0.0581618069089163	1.36352215575775e-07
ENSG00000170959	ENSG00000170959	65	59.0	0.0850349759484692	1.3803287310681901e-10
ENSG00000170961	ENSG00000170961	4	4.0	0.014529773579611	0.00919802012075442
ENSG00000170962	ENSG00000170962	40	38.0	0.0560837025496135	2.31270594588027e-07
ENSG00000170989	ENSG00000170989	32	28.0	0.00938648707957756	0.0365514514444439
ENSG00000171033	ENSG00000171033	1	1.0	0.0375788338838319	2.51445433878026e-05
ENSG00000171044	ENSG00000171044	1	1.0	0.0178492680302049	0.0038613774818822
ENSG00000171045	ENSG00000171045	23	19.0	0.148247807878928	6.4629348072399e-18
ENSG00000171051	ENSG00000171051	10	10.0	0.024082854609141	0.000775470322632366
ENSG00000171055	ENSG00000171055	41	39.0	0.214023473089732	4.31399993151246e-26
ENSG00000171067	ENSG00000171067	29	26.0	0.135445573041158	2.1509425843602499e-16
ENSG00000171084	ENSG00000171084	74	62.0	0.570394298360018	3.64677400186302e-87
ENSG00000171097	ENSG00000171097	1	1.0	0.0270087140768225	0.000367470933197429
ENSG00000171103	ENSG00000171103	13	12.0	0.316565102343188	2.9239184367160497e-40
ENSG00000171109	ENSG00000171109	26	23.0	0.126625452352113	2.3415471544724904e-15
ENSG00000171115	ENSG00000171115	20	19.0	0.062223305754392	4.84704326795165e-08
ENSG00000171130	ENSG00000171130	17	16.0	0.20796344469337	2.59935791792811e-25
ENSG00000171148	ENSG00000171148	2	2.0	0.0100679155714868	0.0303362534588957
ENSG00000171150	ENSG00000171150	71	70.0	0.0196950973957292	0.00239412661912213
ENSG00000171159	ENSG00000171159	38	37.0	0.00899306675546198	0.0407315595041906
ENSG00000171160	ENSG00000171160	68	62.0	0.217956479815043	1.3352232106342798e-26
ENSG00000171161	ENSG00000171161	2	1.0	0.0200614714646221	0.00217809329973011
ENSG00000171174	ENSG00000171174	2	1.0	0.0118317843308391	0.0188353031297104
ENSG00000171189	ENSG00000171189	3	2.0	0.0150178051901336	0.00808945236645106
ENSG00000171202	ENSG00000171202	7	7.0	0.0214768931620156	0.00151275266780235
ENSG00000171204	ENSG00000171204	11	10.0	0.0601866640782845	8.14417291175862e-08
ENSG00000171208	ENSG00000171208	17	13.0	0.0171413011304182	0.00464198599539176
ENSG00000171224	ENSG00000171224	1	1.0	0.0271556087996473	0.000353974476998317
ENSG00000171241	ENSG00000171241	45	42.0	0.134625026439366	2.68838358791016e-16
ENSG00000171243	ENSG00000171243	27	26.0	0.0984649324252179	4.1650850458473796e-12
ENSG00000171282	ENSG00000171282	2	1.0	0.0106979692309271	0.0255645844736395
ENSG00000171291	ENSG00000171291	3	2.0	0.0158144843041539	0.00656383049105967
ENSG00000171295	ENSG00000171295	2	2.0	0.0198863072288756	0.00227880591423878
ENSG00000171298	ENSG00000171298	35	32.0	0.222285939189455	3.64768892220408e-27
ENSG00000171302	ENSG00000171302	33	31.0	0.0116333984082626	0.0198652363956656
ENSG00000171303	ENSG00000171303	12	9.0	0.0325357364043744	9.02167023572633e-05
ENSG00000171307	ENSG00000171307	1	1.0	0.0168374370153209	0.00502445191060369
ENSG00000171310	ENSG00000171310	18	18.0	0.00962125519031744	0.034272666043448
ENSG00000171314	ENSG00000171314	9	9.0	0.0167112584349134	0.00519252875409467
ENSG00000171316	ENSG00000171316	3	3.0	0.0121868594980203	0.0171269241712123
ENSG00000171320	ENSG00000171320	1	1.0	0.0177812996509118	0.00393015938453655
ENSG00000171368	ENSG00000171368	43	30.0	0.0527499122797089	5.39217518439735e-07
ENSG00000171408	ENSG00000171408	28	26.0	0.0106970023407761	0.0255712786383784
ENSG00000171435	ENSG00000171435	2	2.0	0.0191943629443098	0.00272488149563013
ENSG00000171443	ENSG00000171443	3	3.0	0.0179091333835444	0.00380180646327879
ENSG00000171444	ENSG00000171444	1	1.0	0.0144655589425457	0.0093550001405052
ENSG00000171448	ENSG00000171448	27	25.0	0.255096420894194	1.54749337578589e-31
ENSG00000171450	ENSG00000171450	3	3.0	0.0263767474895711	0.000431688246380608
ENSG00000171453	ENSG00000171453	2	2.0	0.0392455134794344	1.64903782289388e-05
ENSG00000171456	ENSG00000171456	3	3.0	0.0163911643894423	0.00564499394922945
ENSG00000171466	ENSG00000171466	1	1.0	0.00832099635656507	0.0490709996589616
ENSG00000171469	ENSG00000171469	29	25.0	0.021784476011103	0.00139777044107359
ENSG00000171475	ENSG00000171475	1	1.0	0.0139358283252158	0.0107589804173712
ENSG00000171476	ENSG00000171476	42	40.0	0.0318123012765156	0.000108387207383163
ENSG00000171488	ENSG00000171488	16	15.0	0.0435456327704449	5.55379525782945e-06
ENSG00000171492	ENSG00000171492	6	6.0	0.00934898810136781	0.0369298238167773
ENSG00000171497	ENSG00000171497	1	1.0	0.00945269041012418	0.03589328646645
ENSG00000171502	ENSG00000171502	53	50.0	0.147889433795029	7.13387009120956e-18
ENSG00000171503	ENSG00000171503	13	12.0	0.0650873295495299	2.33395766334813e-08
ENSG00000171517	ENSG00000171517	81	77.0	0.15922312188939	3.0802831370041303e-19
ENSG00000171522	ENSG00000171522	3	2.0	0.0320139484233797	0.000102982141736289
ENSG00000171530	ENSG00000171530	12	10.0	0.0408278980551613	1.10486244207163e-05
ENSG00000171533	ENSG00000171533	1	1.0	0.0114125688949797	0.0210801896311594
ENSG00000171552	ENSG00000171552	1	1.0	0.0214294153640242	0.00153133231085141
ENSG00000171574	ENSG00000171574	33	30.0	0.0949501159259218	1.0453272052335698e-11
ENSG00000171587	ENSG00000171587	4	4.0	0.0311124743935646	0.000129449949492695
ENSG00000171603	ENSG00000171603	2	2.0	0.0421601730842659	7.88637958140195e-06
ENSG00000171606	ENSG00000171606	24	24.0	0.00936854204802692	0.0367320132341041
ENSG00000171608	ENSG00000171608	25	24.0	0.216375877526191	2.14061789936153e-26
ENSG00000171612	ENSG00000171612	5	4.0	0.0273820068581694	0.000334141752482706
ENSG00000171617	ENSG00000171617	19	16.0	0.0438895463478167	5.09077713091102e-06
ENSG00000171680	ENSG00000171680	60	55.0	0.0687881899644713	9.059899953598171e-09
ENSG00000171703	ENSG00000171703	44	38.0	0.017169049795159	0.00460856609204193
ENSG00000171714	ENSG00000171714	39	36.0	0.137448971000841	1.24676615177805e-16
ENSG00000171720	ENSG00000171720	2	2.0	0.0229446742923208	0.00103785164315841
ENSG00000171723	ENSG00000171723	2	2.0	0.011542004066123	0.0203590673794306
ENSG00000171724	ENSG00000171724	1	1.0	0.00907564358471617	0.0398145118113209
ENSG00000171729	ENSG00000171729	9	9.0	0.0136211636687745	0.0116931368192408
ENSG00000171735	ENSG00000171735	19	19.0	0.0309006864145469	0.000136599412916713
ENSG00000171757	ENSG00000171757	32	32.0	0.0704648058660597	5.8966636960176805e-09
ENSG00000171759	ENSG00000171759	50	46.0	0.439557112841667	2.5411777698173e-60
ENSG00000171763	ENSG00000171763	41	39.0	0.261045356278224	2.38130617152314e-32
ENSG00000171791	ENSG00000171791	8	8.0	0.0271813088880379	0.000351664894581694
ENSG00000171793	ENSG00000171793	7	7.0	0.12704602677178	2.09061767485323e-15
ENSG00000171798	ENSG00000171798	57	39.0	0.0347130658480265	5.19535050115551e-05
ENSG00000171806	ENSG00000171806	82	79.0	0.403297239960806	5.49709329751194e-54
ENSG00000171811	ENSG00000171811	3	3.0	0.0386531721412415	1.91575758586979e-05
ENSG00000171813	ENSG00000171813	62	50.0	0.050866916596482	8.69348333380831e-07
ENSG00000171817	ENSG00000171817	2	1.0	0.0128037513327326	0.0145276279339499
ENSG00000171823	ENSG00000171823	2	2.0	0.0166969637982596	0.00521192654919521
ENSG00000171824	ENSG00000171824	20	18.0	0.0630026245757996	3.97346176675737e-08
ENSG00000171827	ENSG00000171827	3	3.0	0.0116915337484637	0.0195575511395736
ENSG00000171853	ENSG00000171853	72	62.0	0.115932469303943	4.11271200530431e-14
ENSG00000171862	ENSG00000171862	62	60.0	0.0445544698372671	4.30214854721441e-06
ENSG00000171863	ENSG00000171863	18	17.0	0.029368412793303	0.000201591452698739
ENSG00000171865	ENSG00000171865	37	32.0	0.00828108176030305	0.0496195929569739
ENSG00000171877	ENSG00000171877	3	1.0	0.0287640989518761	0.000235067317822807
ENSG00000171889	ENSG00000171889	1	1.0	0.0144470583486709	0.0094007322563392
ENSG00000171903	ENSG00000171903	50	48.0	0.0865886999071206	9.225416071263029e-11
ENSG00000171928	ENSG00000171928	11	7.0	0.0499042706025623	1.10964453050354e-06
ENSG00000171940	ENSG00000171940	78	72.0	0.0274318796035638	0.000329925077921483
ENSG00000171943	ENSG00000171943	12	5.0	0.383900538012445	9.41558089218137e-51
ENSG00000171951	ENSG00000171951	2	2.0	0.0254052716243835	0.000553102093662098
ENSG00000171953	ENSG00000171953	7	7.0	0.0379693374007557	2.27778681305235e-05
ENSG00000171984	ENSG00000171984	24	20.0	0.0603751099409587	7.76255816858417e-08
ENSG00000171988	ENSG00000171988	41	32.0	0.0350480529270473	4.77265450071079e-05
ENSG00000172006	ENSG00000172006	18	16.0	0.0593196407488165	1.01557516628952e-07
ENSG00000172007	ENSG00000172007	2	2.0	0.0220715902785126	0.00129840195162447
ENSG00000172009	ENSG00000172009	3	2.0	0.0166573519866533	0.00526606505779438
ENSG00000172020	ENSG00000172020	1	1.0	0.00945021892521536	0.035917633458453
ENSG00000172031	ENSG00000172031	47	46.0	0.0289484454954208	0.000224303138467485
ENSG00000172046	ENSG00000172046	1	1.0	0.0333459115181939	7.34645670681379e-05
ENSG00000172053	ENSG00000172053	3	2.0	0.0247724156975258	0.000650132086030488
ENSG00000172057	ENSG00000172057	7	6.0	0.120043211474347	1.3716007022092701e-14
ENSG00000172059	ENSG00000172059	24	23.0	0.0324582657752776	9.20066627697862e-05
ENSG00000172071	ENSG00000172071	30	26.0	0.0486442042238886	1.52711138860444e-06
ENSG00000172081	ENSG00000172081	17	15.0	0.00971662916656411	0.0333896636288308
ENSG00000172086	ENSG00000172086	1	NA	0.0409161480401275	1.08046013782539e-05
ENSG00000172113	ENSG00000172113	7	6.0	0.0750007472474505	1.8403244793925601e-09
ENSG00000172115	ENSG00000172115	2	2.0	0.00866358324678527	0.0446166260585257
ENSG00000172123	ENSG00000172123	19	16.0	0.100381157786878	2.5189352564516996e-12
ENSG00000172137	ENSG00000172137	3	2.0	0.0221965119761633	0.00125742068887574
ENSG00000172159	ENSG00000172159	7	6.0	0.0394834897497721	1.55264917795805e-05
ENSG00000172167	ENSG00000172167	6	6.0	0.149681560723559	4.35161812133675e-18
ENSG00000172171	ENSG00000172171	31	28.0	0.0330837263960689	7.85133205822594e-05
ENSG00000172172	ENSG00000172172	2	1.0	0.0246044574321298	0.000678645086307301
ENSG00000172175	ENSG00000172175	29	27.0	0.0305468794712848	0.00014943740550568
ENSG00000172197	ENSG00000172197	1	1.0	0.0116306403415436	0.0198799569602091
ENSG00000172201	ENSG00000172201	13	12.0	0.0132456104802701	0.0129174987275659
ENSG00000172209	ENSG00000172209	23	20.0	0.0175235754883609	0.00420244683635518
ENSG00000172216	ENSG00000172216	4	4.0	0.0215904801391181	0.00146921970736486
ENSG00000172239	ENSG00000172239	18	17.0	0.0693196834025849	7.90714948417745e-09
ENSG00000172243	ENSG00000172243	35	24.0	0.0661896940117931	1.76109091370088e-08
ENSG00000172244	ENSG00000172244	29	25.0	0.0527851449771881	5.34418323520375e-07
ENSG00000172262	ENSG00000172262	17	15.0	0.156804224415103	6.043477654127341e-19
ENSG00000172264	ENSG00000172264	19	18.0	0.0110132983417087	0.0234752600397635
ENSG00000172270	ENSG00000172270	29	23.0	0.0582044387993132	1.34881504005501e-07
ENSG00000172273	ENSG00000172273	33	31.0	0.0728105176553245	3.2306433747913703e-09
ENSG00000172292	ENSG00000172292	20	20.0	0.0472601053667422	2.16845604481358e-06
ENSG00000172318	ENSG00000172318	24	23.0	0.0252846839271003	0.000570395209868524
ENSG00000172331	ENSG00000172331	36	32.0	0.0150922042118022	0.00793283638079643
ENSG00000172336	ENSG00000172336	1	1.0	0.0362904371415961	3.48424924139973e-05
ENSG00000172340	ENSG00000172340	45	40.0	0.163027355696463	1.06333453905776e-19
ENSG00000172345	ENSG00000172345	23	23.0	0.0623749838548023	4.66317792572736e-08
ENSG00000172346	ENSG00000172346	36	31.0	0.326991824400265	8.128305013722821e-42
ENSG00000172348	ENSG00000172348	1	1.0	0.0609807178245974	6.65288162554242e-08
ENSG00000172349	ENSG00000172349	1	1.0	0.0253300576536615	0.000563825397227174
ENSG00000172350	ENSG00000172350	1	1.0	0.0399151196908524	1.39197554259606e-05
ENSG00000172354	ENSG00000172354	2	1.0	0.0441330697206962	4.7864443630335e-06
ENSG00000172379	ENSG00000172379	8	7.0	0.0170344460986495	0.00477299310462166
ENSG00000172399	ENSG00000172399	18	16.0	0.0531028513512629	4.93023375831477e-07
ENSG00000172404	ENSG00000172404	1	1.0	0.00898707597843816	0.0407989433808612
ENSG00000172428	ENSG00000172428	2	2.0	0.0596978575842557	9.22356750881262e-08
ENSG00000172456	ENSG00000172456	129	121.0	0.159652028023757	2.7328096409546703e-19
ENSG00000172466	ENSG00000172466	1	1.0	0.00992603029627044	0.0315330100129591
ENSG00000172469	ENSG00000172469	35	33.0	0.13878797395413	8.65382510491234e-17
ENSG00000172493	ENSG00000172493	2	2.0	0.0168257441659612	0.00503979248138768
ENSG00000172500	ENSG00000172500	35	34.0	0.0703163477823344	6.125343153520851e-09
ENSG00000172508	ENSG00000172508	1	1.0	0.0224764730551889	0.00117024934690721
ENSG00000172548	ENSG00000172548	7	6.0	0.0116422750480025	0.01981793550211
ENSG00000172554	ENSG00000172554	78	61.0	0.317168804053417	2.37966673919927e-40
ENSG00000172572	ENSG00000172572	34	34.0	0.219569965600901	8.23930936823897e-27
ENSG00000172575	ENSG00000172575	1	1.0	0.0137228906726215	0.0113823941251314
ENSG00000172578	ENSG00000172578	2	2.0	0.0351498428719238	4.65116824393656e-05
ENSG00000172590	ENSG00000172590	68	63.0	0.293025730457261	7.84171313582668e-37
ENSG00000172594	ENSG00000172594	6	6.0	0.0916466208605934	2.4758138579181698e-11
ENSG00000172602	ENSG00000172602	2	1.0	0.0132452154245413	0.0129188535277123
ENSG00000172613	ENSG00000172613	1	1.0	0.0230935304585861	0.000999003756322776
ENSG00000172661	ENSG00000172661	18	14.0	0.10251736447071	1.43642984569861e-12
ENSG00000172671	ENSG00000172671	41	27.0	0.0471261175343749	2.24330937214882e-06
ENSG00000172673	ENSG00000172673	1	1.0	0.0183750951074338	0.00336884238576785
ENSG00000172687	ENSG00000172687	26	23.0	0.413908937716611	8.44476796020896e-56
ENSG00000172716	ENSG00000172716	37	32.0	0.0502396686312037	1.01920028098347e-06
ENSG00000172725	ENSG00000172725	1	1.0	0.00945554420087473	0.0358651947262354
ENSG00000172728	ENSG00000172728	12	9.0	0.211373707813357	9.47636159863488e-26
ENSG00000172731	ENSG00000172731	25	25.0	0.066309313799091	1.70806491147023e-08
ENSG00000172748	ENSG00000172748	20	16.0	0.0116609339814562	0.0197188856724162
ENSG00000172757	ENSG00000172757	13	12.0	0.0281079162588776	0.00027776774647481
ENSG00000172765	ENSG00000172765	23	20.0	0.02152803832105	0.00149299218230796
ENSG00000172766	ENSG00000172766	17	17.0	0.0161919789782374	0.00594657186396935
ENSG00000172771	ENSG00000172771	1	1.0	0.0193672438574885	0.00260576351112885
ENSG00000172775	ENSG00000172775	15	14.0	0.0144080098616771	0.00949800767388639
ENSG00000172785	ENSG00000172785	31	23.0	0.313738810948221	7.65063342751687e-40
ENSG00000172794	ENSG00000172794	3	3.0	0.134920959482667	2.4806588479110003e-16
ENSG00000172795	ENSG00000172795	16	16.0	0.0189846302377111	0.0028768128143031
ENSG00000172803	ENSG00000172803	38	37.0	0.47438468600188	8.40104884862484e-67
ENSG00000172817	ENSG00000172817	6	6.0	0.0918836430832572	2.32748312679281e-11
ENSG00000172819	ENSG00000172819	59	51.0	0.0182910622919968	0.00344305804070115
ENSG00000172824	ENSG00000172824	1	1.0	0.0219286089062008	0.00134696350079527
ENSG00000172828	ENSG00000172828	5	5.0	0.0111537497096241	0.022602245049591
ENSG00000172831	ENSG00000172831	3	1.0	0.0124171529952285	0.0161048376180075
ENSG00000172845	ENSG00000172845	26	25.0	0.0214424340054393	0.00152621489458467
ENSG00000172869	ENSG00000172869	1	1.0	0.0124515707161356	0.0159575567717831
ENSG00000172878	ENSG00000172878	36	33.0	0.0292161578296981	0.000209545652114011
ENSG00000172888	ENSG00000172888	11	11.0	0.00915987985340079	0.038901253687726
ENSG00000172889	ENSG00000172889	1	NA	0.0174083081164347	0.00433034409440155
ENSG00000172890	ENSG00000172890	3	2.0	0.0965560284500705	6.86782520473546e-12
ENSG00000172893	ENSG00000172893	1	1.0	0.0141957406557671	0.0100450669715711
ENSG00000172922	ENSG00000172922	10	10.0	0.0490961276831954	1.36187358774932e-06
ENSG00000172932	ENSG00000172932	3	3.0	0.0150531528835047	0.00801465353388369
ENSG00000172939	ENSG00000172939	3	2.0	0.0159948480433591	0.00626117287743711
ENSG00000172954	ENSG00000172954	30	25.0	0.197605500896854	5.43056065462455e-24
ENSG00000172985	ENSG00000172985	44	43.0	0.0293562951430059	0.00020221325962773
ENSG00000172986	ENSG00000172986	3	3.0	0.0255947339934995	0.000526990307111459
ENSG00000172987	ENSG00000172987	21	18.0	0.0357453537012669	3.99997351249159e-05
ENSG00000172992	ENSG00000172992	31	19.0	0.151686533485952	2.5002560141044e-18
ENSG00000172995	ENSG00000172995	1	1.0	0.0169051031358052	0.00493660268750532
ENSG00000173011	ENSG00000173011	2	2.0	0.0250841926556409	0.00060035919241789
ENSG00000173013	ENSG00000173013	2	2.0	0.0266340959165519	0.000404277838862219
ENSG00000173020	ENSG00000173020	2	2.0	0.0279519287321692	0.00028901539382425
ENSG00000173039	ENSG00000173039	5	5.0	0.0106641775862474	0.0257996170274177
ENSG00000173040	ENSG00000173040	2	2.0	0.0140733692530287	0.0103749577511169
ENSG00000173041	ENSG00000173041	18	16.0	0.15216035111921	2.19297203334349e-18
ENSG00000173068	ENSG00000173068	1	1.0	0.0347864259833647	5.09968656651766e-05
ENSG00000173083	ENSG00000173083	9	8.0	0.0259480708943307	0.00048155780527508
ENSG00000173085	ENSG00000173085	1	1.0	0.0156851495855682	0.0067899853553469
ENSG00000173088	ENSG00000173088	1	1.0	0.0397414259364958	1.45452990830788e-05
ENSG00000173110	ENSG00000173110	3	3.0	0.0153437174084106	0.00742588162787434
ENSG00000173113	ENSG00000173113	38	36.0	0.0220762589714478	0.00129684640621158
ENSG00000173120	ENSG00000173120	2	2.0	0.0347582493738539	5.13621931029787e-05
ENSG00000173141	ENSG00000173141	49	45.0	0.0195360330491595	0.00249454410054893
ENSG00000173145	ENSG00000173145	14	13.0	0.106431680450946	5.11742259870854e-13
ENSG00000173163	ENSG00000173163	2	2.0	0.00851293661360489	0.0465206249005889
ENSG00000173171	ENSG00000173171	11	8.0	0.028128038151336	0.000276349204702754
ENSG00000173193	ENSG00000173193	2	2.0	0.0235823326357542	0.000881442097916408
ENSG00000173200	ENSG00000173200	28	28.0	0.0165931407324509	0.00535504028098081
ENSG00000173207	ENSG00000173207	1	1.0	0.0134166467940392	0.0123443993558047
ENSG00000173209	ENSG00000173209	53	46.0	0.347414518410141	6.19681120498804e-45
ENSG00000173210	ENSG00000173210	25	23.0	0.160037230809396	2.4541643795569903e-19
ENSG00000173212	ENSG00000173212	1	1.0	0.0169975321678186	0.00481911735479421
ENSG00000173214	ENSG00000173214	2	2.0	0.017052630820245	0.00475043610257609
ENSG00000173218	ENSG00000173218	31	30.0	0.0132509693249114	0.012899135525174
ENSG00000173221	ENSG00000173221	2	2.0	0.0117734046759968	0.0191325447381442
ENSG00000173226	ENSG00000173226	13	12.0	0.521568567494185	2.67369655499137e-76
ENSG00000173227	ENSG00000173227	22	21.0	0.0109393718361901	0.0239486930107934
ENSG00000173230	ENSG00000173230	25	20.0	0.029946840529252	0.000174037395782568
